@relation BCI

@attribute Channel_0_0 NUMERIC
@attribute Channel_1_0 NUMERIC
@attribute Channel_2_0 NUMERIC
@attribute Channel_3_0 NUMERIC
@attribute Channel_4_0 NUMERIC
@attribute Channel_5_0 NUMERIC
@attribute Channel_6_0 NUMERIC
@attribute Channel_7_0 NUMERIC
@attribute Channel_8_0 NUMERIC
@attribute Channel_9_0 NUMERIC
@attribute Channel_10_0 NUMERIC
@attribute Channel_11_0 NUMERIC
@attribute Channel_12_0 NUMERIC
@attribute Channel_13_0 NUMERIC
@attribute Channel_14_0 NUMERIC
@attribute Channel_15_0 NUMERIC
@attribute Channel_0_1 NUMERIC
@attribute Channel_1_1 NUMERIC
@attribute Channel_2_1 NUMERIC
@attribute Channel_3_1 NUMERIC
@attribute Channel_4_1 NUMERIC
@attribute Channel_5_1 NUMERIC
@attribute Channel_6_1 NUMERIC
@attribute Channel_7_1 NUMERIC
@attribute Channel_8_1 NUMERIC
@attribute Channel_9_1 NUMERIC
@attribute Channel_10_1 NUMERIC
@attribute Channel_11_1 NUMERIC
@attribute Channel_12_1 NUMERIC
@attribute Channel_13_1 NUMERIC
@attribute Channel_14_1 NUMERIC
@attribute Channel_15_1 NUMERIC
@attribute Channel_0_2 NUMERIC
@attribute Channel_1_2 NUMERIC
@attribute Channel_2_2 NUMERIC
@attribute Channel_3_2 NUMERIC
@attribute Channel_4_2 NUMERIC
@attribute Channel_5_2 NUMERIC
@attribute Channel_6_2 NUMERIC
@attribute Channel_7_2 NUMERIC
@attribute Channel_8_2 NUMERIC
@attribute Channel_9_2 NUMERIC
@attribute Channel_10_2 NUMERIC
@attribute Channel_11_2 NUMERIC
@attribute Channel_12_2 NUMERIC
@attribute Channel_13_2 NUMERIC
@attribute Channel_14_2 NUMERIC
@attribute Channel_15_2 NUMERIC
@attribute Channel_0_3 NUMERIC
@attribute Channel_1_3 NUMERIC
@attribute Channel_2_3 NUMERIC
@attribute Channel_3_3 NUMERIC
@attribute Channel_4_3 NUMERIC
@attribute Channel_5_3 NUMERIC
@attribute Channel_6_3 NUMERIC
@attribute Channel_7_3 NUMERIC
@attribute Channel_8_3 NUMERIC
@attribute Channel_9_3 NUMERIC
@attribute Channel_10_3 NUMERIC
@attribute Channel_11_3 NUMERIC
@attribute Channel_12_3 NUMERIC
@attribute Channel_13_3 NUMERIC
@attribute Channel_14_3 NUMERIC
@attribute Channel_15_3 NUMERIC
@attribute Mean_0_0 NUMERIC
@attribute Variance_0_1 NUMERIC
@attribute StdDev_0_2 NUMERIC
@attribute Mean_1_0 NUMERIC
@attribute Variance_1_1 NUMERIC
@attribute StdDev_1_2 NUMERIC
@attribute Mean_2_0 NUMERIC
@attribute Variance_2_1 NUMERIC
@attribute StdDev_2_2 NUMERIC
@attribute Mean_3_0 NUMERIC
@attribute Variance_3_1 NUMERIC
@attribute StdDev_3_2 NUMERIC
@attribute Mean_4_0 NUMERIC
@attribute Variance_4_1 NUMERIC
@attribute StdDev_4_2 NUMERIC
@attribute Mean_5_0 NUMERIC
@attribute Variance_5_1 NUMERIC
@attribute StdDev_5_2 NUMERIC
@attribute Mean_6_0 NUMERIC
@attribute Variance_6_1 NUMERIC
@attribute StdDev_6_2 NUMERIC
@attribute Mean_7_0 NUMERIC
@attribute Variance_7_1 NUMERIC
@attribute StdDev_7_2 NUMERIC
@attribute Mean_8_0 NUMERIC
@attribute Variance_8_1 NUMERIC
@attribute StdDev_8_2 NUMERIC
@attribute Mean_9_0 NUMERIC
@attribute Variance_9_1 NUMERIC
@attribute StdDev_9_2 NUMERIC
@attribute Mean_10_0 NUMERIC
@attribute Variance_10_1 NUMERIC
@attribute StdDev_10_2 NUMERIC
@attribute Mean_11_0 NUMERIC
@attribute Variance_11_1 NUMERIC
@attribute StdDev_11_2 NUMERIC
@attribute Mean_12_0 NUMERIC
@attribute Variance_12_1 NUMERIC
@attribute StdDev_12_2 NUMERIC
@attribute Mean_13_0 NUMERIC
@attribute Variance_13_1 NUMERIC
@attribute StdDev_13_2 NUMERIC
@attribute Mean_14_0 NUMERIC
@attribute Variance_14_1 NUMERIC
@attribute StdDev_14_2 NUMERIC
@attribute Mean_15_0 NUMERIC
@attribute Variance_15_1 NUMERIC
@attribute StdDev_15_2 NUMERIC
@attribute @class@ { '0', '1' }

@data
11878.70, 51281.34, 49003.85, 41765.89, 12604.51, 30710.63, 73870.21, 48324.98, 18926.18, 15653.87, 28329.45, 44595.48, 9360.26, 4706.18, 37975.32, 15277.04, 11873.85, 51281.34, 49002.40, 41764.48, 12606.14, 30719.34, 73900.90, 48337.90, 18926.18, 15653.87, 28329.45, 44595.48, 9360.26, 4706.18, 37975.32, 15277.04, 11873.85, 51281.34, 49002.40, 41764.48, 12606.14, 30719.34, 73900.90, 48337.90, 18929.40, 15637.37, 28299.54, 44503.93, 9329.35, 4675.78, 37917.14, 15232.04, 11868.24, 51283.91, 48996.48, 41768.35, 12601.89, 30707.03, 73854.97, 48312.40, 18929.40, 15637.37, 28299.54, 44503.93, 9329.35, 4675.78, 37917.14, 15232.04, 11873.66, 13.712550000002494, 3.7030460434623946, 51281.9825, 1.2384187500067316, 1.1128426438660282, 49001.2825, 8.038418749992072, 2.835210530100379, 41765.8, 2.4988499999938925, 1.5807751263205947, 12604.67, 3.0189499999999363, 1.7375125898824262, 30714.085, 29.235025000003112, 5.406942296714763, 73881.745, 395.946224999836, 19.898397548542345, 48328.295, 112.0380749999971, 10.584803966063665, 18927.79, 2.5921000000018743, 1.610000000000582, 15645.62, 68.0625, 8.25, 28314.495000000003, 223.65202499999782, 14.954999999999927, 44549.705, 2095.3506250001333, 45.775000000001455, 9344.805, 238.85702499999775, 15.454999999999927, 4690.98, 231.04000000000832, 15.200000000000273, 37946.229999999996, 846.2281000000085, 29.090000000000146, 15254.54, 506.25, 22.5, '1'
11868.24, 51283.91, 48996.48, 41768.35, 12601.89, 30707.03, 73854.97, 48312.40, 18916.35, 15654.40, 28328.62, 44587.84, 9354.36, 4706.63, 37970.74, 15277.06, 11860.75, 51278.50, 48991.25, 41759.45, 12602.18, 30729.27, 73926.13, 48353.73, 18916.35, 15654.40, 28328.62, 44587.84, 9354.36, 4706.63, 37970.74, 15277.06, 11860.75, 51278.50, 48991.25, 41759.45, 12602.18, 30729.27, 73926.13, 48353.73, 18920.33, 15639.07, 28301.02, 44524.36, 9324.10, 4678.49, 37922.24, 15244.96, 11864.28, 51280.09, 48981.03, 41753.62, 12594.31, 30716.84, 73873.38, 48331.24, 18920.33, 15639.07, 28301.02, 44524.36, 9324.10, 4678.49, 37922.24, 15244.96, 11863.505, 9.550224999999736, 3.0903438320031213, 51280.25, 4.886550000006671, 2.2105542291485794, 48990.0025, 31.39406875001559, 5.6030410269795095, 41760.2175, 27.71066874998768, 5.264092395654514, 12600.14, 11.343650000001569, 3.368033550902005, 30720.6025, 87.15506875001141, 9.335687909844212, 73895.1525, 1001.9715187500701, 31.6539337010437, 48337.775, 298.93022500003923, 17.289598751851912, 18918.34, 3.9601000000063706, 1.9900000000016007, 15646.734999999999, 58.75222499999944, 7.664999999999964, 28314.82, 190.43999999997993, 13.799999999999272, 44556.09999999999, 1007.4275999998706, 31.739999999997963, 9339.23, 228.9169000000033, 15.13000000000011, 4692.5599999999995, 197.9649000000046, 14.070000000000164, 37946.49, 588.0625, 24.25, 15261.01, 257.6025000000058, 16.050000000000182, '1'
11864.28, 51280.09, 48981.03, 41753.62, 12594.31, 30716.84, 73873.38, 48331.24, 18915.68, 15647.47, 28315.55, 44571.37, 9358.36, 4698.27, 37960.61, 15274.69, 11860.71, 51281.41, 48984.83, 41751.00, 12608.73, 30727.70, 73921.38, 48348.45, 18915.68, 15647.47, 28315.55, 44571.37, 9358.36, 4698.27, 37960.61, 15274.69, 11860.71, 51281.41, 48984.83, 41751.00, 12608.73, 30727.70, 73921.38, 48348.45, 18923.95, 15631.65, 28292.28, 44513.52, 9347.25, 4671.87, 37924.36, 15241.52, 11864.93, 51289.07, 48978.71, 41753.37, 12595.23, 30707.18, 73849.65, 48308.85, 18923.95, 15631.65, 28292.28, 44513.52, 9347.25, 4671.87, 37924.36, 15241.52, 11862.6575, 3.8455687500025624, 1.9610121748736193, 51282.995, 12.592274999998654, 3.548559566922705, 48982.35, 6.823200000006688, 2.6121255712554645, 41752.2475, 1.5640687500032677, 1.2506273425778232, 12601.75, 48.82620000000027, 6.987574686541838, 30719.855000000003, 73.20847500000365, 8.55619512400247, 73891.44750000001, 966.343668750219, 31.086068724594607, 48334.247500000005, 264.3750187499802, 16.259613118090485, 18919.815, 17.098225000001808, 4.135000000000218, 15639.56, 62.5680999999977, 7.9099999999998545, 28303.915, 135.37322500000508, 11.635000000000218, 44542.445, 836.6556250001684, 28.92500000000291, 9352.805, 30.858025000003234, 5.555000000000291, 4685.07, 174.24000000000723, 13.200000000000275, 37942.485, 328.515625, 18.125, 15258.105, 275.0622250000012, 16.585000000000036, '1'
11864.93, 51289.07, 48978.71, 41753.37, 12595.23, 30707.18, 73849.65, 48308.85, 18915.88, 15645.48, 28310.29, 44543.79, 9377.43, 4697.64, 37954.54, 15265.77, 11858.43, 51281.70, 48988.43, 41763.43, 12609.22, 30738.34, 73927.79, 48350.89, 18915.88, 15645.48, 28310.29, 44543.79, 9377.43, 4697.64, 37954.54, 15265.77, 11858.43, 51281.70, 48988.43, 41763.43, 12609.22, 30738.34, 73927.79, 48350.89, 18914.54, 15637.03, 28304.04, 44537.64, 9361.04, 4680.79, 37934.60, 15259.13, 11867.50, 51285.65, 48984.02, 41763.61, 12583.07, 30719.66, 73869.56, 48324.07, 18914.54, 15637.03, 28304.04, 44537.64, 9361.04, 4680.79, 37934.60, 15259.13, 11862.3225, 15.977168749999247, 3.997145074925258, 51284.52999999999, 9.470950000008392, 3.07749086107634, 48984.8975, 16.003068750005134, 4.000383575359384, 41760.96000000001, 19.20809999999155, 4.382704644393865, 12599.185, 119.18442499999665, 10.917161948052097, 30725.88, 174.72039999999953, 13.218184444166283, 73893.6975, 1211.849568749938, 34.81162979163627, 48333.675, 325.31227500000944, 18.036415248047753, 18915.21, 0.44890000000009755, 0.6700000000000728, 15641.255, 17.85062499999539, 4.224999999999454, 28307.165, 9.765625, 3.125, 44540.715, 9.455625000004474, 3.0750000000007276, 9369.235, 67.15802499999523, 8.194999999999709, 4689.215, 70.98062500000306, 8.425000000000182, 37944.57, 99.40090000002321, 9.970000000001164, 15262.449999999999, 11.022400000004106, 3.3200000000006185, '1'
11867.50, 51285.65, 48984.02, 41763.61, 12583.07, 30719.66, 73869.56, 48324.07, 18920.10, 15645.06, 28314.47, 44542.67, 9382.14, 4691.32, 37945.26, 15265.21, 11865.49, 51279.75, 48993.77, 41770.89, 12601.96, 30736.98, 73931.92, 48354.31, 18920.10, 15645.06, 28314.47, 44542.67, 9382.14, 4691.32, 37945.26, 15265.21, 11865.49, 51279.75, 48993.77, 41770.89, 12601.96, 30736.98, 73931.92, 48354.31, 18924.57, 15637.86, 28307.90, 44544.77, 9374.81, 4677.88, 37934.84, 15260.50, 11872.73, 51292.18, 48981.07, 41759.83, 12583.74, 30705.02, 73855.80, 48313.72, 18924.57, 15637.86, 28307.90, 44544.77, 9374.81, 4677.88, 37934.84, 15260.50, 11867.802499999998, 8.766768749999429, 2.960872970932632, 51284.3325, 26.3294187500021, 5.131220006002676, 48988.1575, 32.587968749989685, 5.708587281454991, 41766.305, 22.808274999990893, 4.775800979939479, 12592.682499999999, 86.12811874999427, 9.28052362477432, 30724.66, 178.5735999999907, 13.363143342791423, 73897.29999999999, 1222.2115999999114, 34.96014302030115, 48336.6025, 326.9458687499473, 18.081644525594104, 18922.335, 4.995225000002602, 2.235000000000582, 15641.46, 12.95999999999607, 3.5999999999994543, 28311.184999999998, 10.791224999999045, 3.2849999999998545, 44543.719999999994, 1.102499999998472, 1.0499999999992724, 9378.474999999999, 13.432224999999733, 3.6649999999999636, 4684.6, 45.158399999997314, 6.7199999999998, 37940.05, 27.14410000002881, 5.210000000002765, 15262.855, 5.546024999997944, 2.3549999999995634, '1'
11872.73, 51292.18, 48981.07, 41759.83, 12583.74, 30705.02, 73855.80, 48313.72, 18920.06, 15644.03, 28303.88, 44514.05, 9386.46, 4685.17, 37933.32, 15250.97, 11859.95, 51289.25, 48988.00, 41763.43, 12606.74, 30728.78, 73919.61, 48346.15, 18920.06, 15644.03, 28303.88, 44514.05, 9386.46, 4685.17, 37933.32, 15250.97, 11859.95, 51289.25, 48988.00, 41763.43, 12606.74, 30728.78, 73919.61, 48346.15, 18923.48, 15646.49, 28303.79, 44547.52, 9381.81, 4681.51, 37942.20, 15259.20, 11876.40, 51302.19, 48978.93, 41757.93, 12578.20, 30704.54, 73849.31, 48307.73, 18923.48, 15646.49, 28303.79, 44547.52, 9381.81, 4681.51, 37942.20, 15259.20, 11867.257500000002, 55.08316874999183, 7.421803604919213, 51293.2175, 28.266068750010295, 5.316584312320298, 48984.0, 16.572449999999687, 4.070927412764773, 41761.155, 5.6268749999990355, 2.3721034968986987, 12593.855, 169.8596749999926, 13.033022481373711, 30716.78, 144.0287999999781, 12.001199940005087, 73886.0825, 1129.3582687500182, 33.60592609570548, 48328.4375, 318.21766874998406, 17.838656584787547, 18921.77, 2.924099999997014, 1.7099999999991269, 15645.26, 1.512899999998926, 1.2299999999995634, 28303.835, 0.0020250000000065485, 0.04500000000007276, 44530.784999999996, 280.06022499989774, 16.734999999996944, 9384.134999999998, 5.405624999999154, 2.324999999999818, 4683.34, 3.3488999999997335, 1.8299999999999272, 37937.759999999995, 19.713599999988368, 4.43999999999869, 15255.085, 16.933225000005688, 4.115000000000691, '1'
11876.40, 51302.19, 48978.93, 41757.93, 12578.20, 30704.54, 73849.31, 48307.73, 18929.63, 15649.13, 28302.69, 44500.76, 9392.14, 4688.46, 37929.39, 15242.37, 11873.80, 51301.14, 48992.52, 41769.87, 12609.22, 30730.41, 73910.94, 48339.38, 18929.63, 15649.13, 28302.69, 44500.76, 9392.14, 4688.46, 37929.39, 15242.37, 11873.80, 51301.14, 48992.52, 41769.87, 12609.22, 30730.41, 73910.94, 48339.38, 18933.42, 15648.41, 28317.31, 44568.24, 9397.43, 4688.43, 37954.51, 15260.38, 11889.18, 51309.70, 48981.34, 41761.84, 12583.79, 30704.63, 73850.02, 48307.06, 18933.42, 15648.41, 28317.31, 44568.24, 9397.43, 4688.43, 37954.51, 15260.38, 11878.295, 40.6210750000052, 6.373466482221837, 51303.542499999996, 12.822018749990864, 3.5807846556293863, 48986.3275, 39.073068749987804, 6.250845442817139, 41764.8775, 26.83606875001737, 5.180354114345598, 12595.1075, 203.06866874997968, 14.250216445723892, 30717.4975, 166.7336687499859, 12.912539206135481, 73880.3025, 938.7194187500457, 30.638528338515965, 48323.3875, 255.81616874995206, 15.994254241756696, 18931.525, 3.5910249999947608, 1.8949999999986176, 15648.77, 0.12959999999976426, 0.3599999999996726, 28310.0, 53.436100000019145, 7.31000000000131, 44534.5, 1138.3875999998625, 33.73999999999796, 9394.785, 6.99602500000231, 2.6450000000004366, 4688.445, 2.249999999961801E-4, 0.01499999999987267, 37941.950000000004, 157.75360000003292, 12.56000000000131, 15251.375, 81.09002499998559, 9.0049999999992, '1'
11889.18, 51309.70, 48981.34, 41761.84, 12583.79, 30704.63, 73850.02, 48307.06, 18946.88, 15647.27, 28301.02, 44489.36, 9402.31, 4683.25, 37918.32, 15219.62, 11881.16, 51306.17, 48997.59, 41774.20, 12612.62, 30723.07, 73885.92, 48329.03, 18946.88, 15647.27, 28301.02, 44489.36, 9402.31, 4683.25, 37918.32, 15219.62, 11881.16, 51306.17, 48997.59, 41774.20, 12612.62, 30723.07, 73885.92, 48329.03, 18928.60, 15653.33, 28324.69, 44586.81, 9421.89, 4697.20, 37966.54, 15253.84, 11876.08, 51302.57, 48979.73, 41756.70, 12584.25, 30712.28, 73862.19, 48316.25, 18928.60, 15653.33, 28324.69, 44586.81, 9421.89, 4697.20, 37966.54, 15253.84, 11881.895, 21.99147500000138, 4.689506903716144, 51306.1525, 6.354918749995329, 2.5208964179425, 48989.0625, 73.04226874996877, 8.54647697884741, 41766.735, 59.02867500000143, 7.6830121046371795, 12598.320000000002, 204.5164500000051, 14.300924795271287, 30715.762499999997, 60.714868749994224, 7.791974637407018, 73871.0125, 240.74716874992092, 15.51602941315596, 48320.3425, 86.02966875000534, 9.275217989352344, 18937.739999999998, 83.53960000002262, 9.140000000001237, 15650.300000000001, 9.180899999998456, 3.0299999999997453, 28312.855, 140.06722499997935, 11.834999999999127, 44538.085, 2374.1256249998582, 48.724999999998545, 9412.099999999999, 95.84409999999929, 9.789999999999964, 4690.225, 48.650624999998726, 6.974999999999909, 37942.43, 581.2921000000281, 24.110000000000582, 15236.73, 292.7520999999888, 17.109999999999673, '1'
11876.08, 51302.57, 48979.73, 41756.70, 12584.25, 30712.28, 73862.19, 48316.25, 18947.93, 15644.46, 28300.55, 44489.22, 9412.83, 4681.84, 37917.25, 15206.94, 11882.08, 51311.64, 48994.75, 41774.36, 12612.69, 30722.74, 73878.48, 48327.96, 18947.93, 15644.46, 28300.55, 44489.22, 9412.83, 4681.84, 37917.25, 15206.94, 11882.08, 51311.64, 48994.75, 41774.36, 12612.69, 30722.74, 73878.48, 48327.96, 18949.12, 15656.77, 28327.86, 44589.07, 9439.59, 4706.03, 37971.14, 15251.15, 11888.29, 51317.50, 48981.99, 41766.40, 12591.74, 30711.03, 73847.23, 48312.85, 18949.12, 15656.77, 28327.86, 44589.07, 9439.59, 4706.03, 37971.14, 15251.15, 11882.1325, 18.63826875000291, 4.317206127810312, 51310.837499999994, 28.507118750000735, 5.3392058164113445, 48987.805, 48.871474999993, 6.990813615023146, 41767.955, 52.785275000018984, 7.265347548467243, 12600.3425, 159.4732687500072, 12.628272595648513, 30717.197500000002, 30.914618750015322, 5.560091613455243, 73866.59499999999, 169.2284249999859, 13.008782610220907, 48321.255, 46.402025000000265, 6.811903184866933, 18948.524999999998, 0.35402499999922077, 0.5949999999993452, 15650.615000000002, 37.884025000008066, 6.155000000000655, 28314.204999999998, 186.45902500001787, 13.655000000000655, 44539.145000000004, 2492.5056249999275, 49.92499999999927, 9426.21, 179.02440000000294, 13.38000000000011, 4693.9349999999995, 146.28902499999515, 12.0949999999998, 37944.195, 726.0330249999843, 26.94499999999971, 15229.045, 488.6310249999807, 22.104999999999563, '1'
11888.29, 51317.50, 48981.99, 41766.40, 12591.74, 30711.03, 73847.23, 48312.85, 18958.46, 15653.60, 28304.82, 44489.89, 9426.58, 4689.82, 37918.21, 15209.49, 11884.62, 51317.79, 48994.13, 41777.51, 12612.98, 30725.29, 73866.48, 48326.14, 18958.46, 15653.60, 28304.82, 44489.89, 9426.58, 4689.82, 37918.21, 15209.49, 11884.62, 51317.79, 48994.13, 41777.51, 12612.98, 30725.29, 73866.48, 48326.14, 18954.01, 15673.60, 28334.50, 44602.41, 9455.66, 4714.12, 37977.60, 15266.75, 11895.02, 51327.72, 48984.74, 41771.68, 12594.38, 30717.64, 73853.73, 48318.34, 18954.01, 15673.60, 28334.50, 44602.41, 9455.66, 4714.12, 37977.60, 15266.75, 11888.1375, 18.034418749998753, 4.246695038497438, 51320.200000000004, 18.864150000002272, 4.343287925063485, 48988.7475, 29.916618749996868, 5.469608646877477, 41773.275, 21.420025000003395, 4.628177287010881, 12603.019999999999, 100.07280000000034, 10.00363933776105, 30719.8125, 35.46451875001053, 5.955209379191509, 73858.48, 69.28125, 8.323535907293246, 48320.8675, 31.566768750007178, 5.618431164480631, 18956.234999999997, 4.95062500000162, 2.225000000000364, 15663.6, 100.0, 10.0, 28319.66, 220.2256000000043, 14.840000000000146, 44546.15, 3165.1876000002294, 56.26000000000204, 9441.119999999999, 211.41159999999894, 14.539999999999964, 4701.969999999999, 147.62250000000222, 12.150000000000091, 37947.905, 881.7930249999827, 29.69499999999971, 15238.119999999999, 819.6769000000063, 28.63000000000011, '1'
11895.02, 51327.72, 48984.74, 41771.68, 12594.38, 30717.64, 73853.73, 48318.34, 18961.39, 15661.55, 28305.98, 44493.71, 9439.19, 4690.89, 37915.42, 15216.53, 11878.59, 51313.37, 48988.36, 41770.78, 12610.94, 30719.34, 73850.45, 48319.82, 18961.39, 15661.55, 28305.98, 44493.71, 9439.19, 4690.89, 37915.42, 15216.53, 11878.59, 51313.37, 48988.36, 41770.78, 12610.94, 30719.34, 73850.45, 48319.82, 18939.28, 15657.37, 28330.19, 44599.51, 9458.50, 4700.68, 37971.90, 15262.15, 11867.57, 51295.22, 48967.39, 41745.10, 12589.60, 30703.99, 73862.70, 48317.54, 18939.28, 15657.37, 28330.19, 44599.51, 9458.50, 4700.68, 37971.90, 15262.15, 11879.9425, 96.01706875000488, 9.798829968419948, 51312.42, 132.9337500000014, 11.529689935119737, 48982.21250000001, 75.41956875000531, 8.684444066836132, 41764.585, 126.690075000008, 11.255668571880037, 12601.465, 92.6316750000055, 9.624535053705477, 30715.0775, 41.459218749990995, 6.43888334651211, 73854.3325, 25.13141875000035, 5.013124649357958, 48318.880000000005, 0.9636000000000844, 0.9816312953446851, 18950.335, 122.21302500000644, 11.055000000000291, 15659.460000000001, 4.368099999996807, 2.089999999999236, 28318.085, 146.53102499998943, 12.104999999999563, 44546.61, 2798.410000000154, 52.900000000001455, 9448.845000000001, 93.21902499999509, 9.654999999999745, 4695.785, 23.96102499999982, 4.894999999999982, 37943.659999999996, 797.4976000000904, 28.2400000000016, 15239.34, 520.2960999999767, 22.80999999999949, '1'
11867.57, 51295.22, 48967.39, 41745.10, 12589.60, 30703.99, 73862.70, 48317.54, 18954.35, 15633.32, 28290.47, 44477.11, 9431.70, 4662.55, 37902.97, 15200.84, 11875.37, 51308.47, 48983.18, 41761.51, 12602.18, 30702.85, 73837.47, 48310.50, 18954.35, 15633.32, 28290.47, 44477.11, 9431.70, 4662.55, 37902.97, 15200.84, 11875.37, 51308.47, 48983.18, 41761.51, 12602.18, 30702.85, 73837.47, 48310.50, 18940.53, 15661.80, 28332.02, 44592.60, 9468.60, 4703.12, 37973.11, 15262.73, 11874.65, 51305.90, 48980.05, 41762.11, 12593.89, 30719.16, 73880.47, 48333.63, 18940.53, 15661.80, 28332.02, 44592.60, 9468.60, 4703.12, 37973.11, 15262.73, 11873.240000000002, 10.802700000002275, 3.2867461112781857, 51304.515, 29.899825000000206, 5.468073243840119, 48978.45, 42.40735000000692, 6.512092597622282, 41757.557499999995, 51.78976875001844, 7.196510873334274, 12596.9625, 29.522818750001075, 5.433490475744029, 30707.2125, 47.7975187500029, 6.913574961624622, 73854.5275, 330.42991874998336, 18.177731397233906, 48318.0425, 89.25031874997936, 9.44723868386839, 18947.44, 47.74809999999799, 6.9099999999998545, 15647.560000000001, 202.77759999999375, 14.23999999999978, 28311.245000000003, 431.60062499998486, 20.774999999999636, 44534.855, 3334.485024999882, 57.74499999999898, 9450.15, 340.4024999999933, 18.449999999999818, 4682.835, 411.4812249999941, 20.284999999999854, 37938.04, 1229.9048999999795, 35.06999999999971, 15231.785, 957.5930249999819, 30.94499999999971, '1'
11874.65, 51305.90, 48980.05, 41762.11, 12593.89, 30719.16, 73880.47, 48333.63, 18956.00, 15648.99, 28299.19, 44485.96, 9438.11, 4676.30, 37908.49, 15210.25, 11879.91, 51314.06, 48988.23, 41773.64, 12596.64, 30703.47, 73822.40, 48308.40, 18956.00, 15648.99, 28299.19, 44485.96, 9438.11, 4676.30, 37908.49, 15210.25, 11879.91, 51314.06, 48988.23, 41773.64, 12596.64, 30703.47, 73822.40, 48308.40, 18948.11, 15664.17, 28328.42, 44569.94, 9475.49, 4712.78, 37966.14, 15260.12, 11872.37, 51302.88, 48986.33, 41767.83, 12602.58, 30722.65, 73876.98, 48333.52, 18948.11, 15664.17, 28328.42, 44569.94, 9475.49, 4712.78, 37966.14, 15260.12, 11876.710000000001, 10.889799999998173, 3.2999696968302867, 51309.225, 24.517274999994633, 4.951492199326848, 48985.71000000001, 11.280200000000372, 3.3586008991841187, 41769.305, 22.882024999994094, 4.783515966315373, 12597.4375, 10.07551875000131, 3.1741957642844447, 30712.1875, 77.51731874999696, 8.804392014784266, 73850.5625, 794.6489187501275, 28.189517887862635, 48320.987499999996, 158.44666874994505, 12.587560079298333, 18952.055, 15.563024999997703, 3.944999999999709, 15656.58, 57.60810000000221, 7.5900000000001455, 28313.804999999997, 213.59822499999362, 14.614999999999782, 44527.95, 1763.1601000001344, 41.9900000000016, 9456.8, 349.31609999998506, 18.6899999999996, 4694.54, 332.69759999999206, 18.23999999999978, 37937.315, 830.8806250000421, 28.82500000000073, 15235.185000000001, 621.7542250000199, 24.9350000000004, '1'
11872.37, 51302.88, 48986.33, 41767.83, 12602.58, 30722.65, 73876.98, 48333.52, 18949.25, 15648.05, 28307.77, 44498.59, 9449.31, 4681.30, 37915.71, 15229.70, 11869.67, 51304.43, 48982.04, 41763.38, 12598.02, 30715.10, 73839.63, 48317.61, 18949.25, 15648.05, 28307.77, 44498.59, 9449.31, 4681.30, 37915.71, 15229.70, 11869.67, 51304.43, 48982.04, 41763.38, 12598.02, 30715.10, 73839.63, 48317.61, 18947.93, 15655.76, 28332.51, 44571.23, 9482.37, 4707.63, 37966.05, 15270.06, 11871.01, 51303.76, 48979.75, 41760.63, 12604.46, 30727.57, 73899.76, 48343.07, 18947.93, 15655.76, 28332.51, 44571.23, 9482.37, 4707.63, 37966.05, 15270.06, 11870.68, 1.251300000000639, 1.1186152153446862, 51303.875, 0.4048250000013475, 0.636258595227874, 48982.54, 5.662050000002872, 2.3795062513056933, 41763.805, 6.660625000008787, 2.580818668564064, 12600.769999999999, 8.004299999997123, 2.8291871624191147, 30720.105000000003, 28.07582500000805, 5.298662567102009, 73864.0, 658.7629499997664, 25.66637781222287, 48327.9525, 118.36761874998287, 10.879688357208716, 18948.59, 0.4355999999998079, 0.6599999999998545, 15651.905, 14.861025000003647, 3.855000000000473, 28320.14, 153.0168999999748, 12.369999999998981, 44534.91, 1319.142400000243, 36.32000000000335, 9465.84, 273.24090000002167, 16.530000000000655, 4694.465, 173.31722499999904, 13.164999999999964, 37940.880000000005, 633.5289000000952, 25.17000000000189, 15249.88, 407.23239999997503, 20.17999999999938, '1'
